"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,-2.09958792604318,-2.09958792604318,0.713715763863189,-1.99976887099749,1.28924168855083,0.241966620929468
"2",0,2.08422421956028,2.08422421956028,8.92261641812068,2.18825039056348,10.0412600782761,0.199523641109633
"3",0,0.440767817915849,0.440767817915849,3.64713643340498,0.515394076495444,3.52084990277349,0.268050971089646
"4",1,10.2238942250506,8.47124724680341,10.2238942250506,8.42022154580365,11.4319616221333,0.518430837080693
"5",0,1.42871484005755,1.42871484005755,3.75663811310546,-0.179299028373647,3.17375204279416,0.240082099968063
"6",0,-0.297590265731266,-0.297590265731266,5.45528829272081,-0.88114270295006,4.96597090431302,0.231625969260861
"7",0,2.93296418409482,2.93296418409482,3.20544765483396,1.71939637109613,2.49367709597945,0.259529708783243
"8",1,7.14642283760427,8.00835492935676,7.14642283760427,8.15014422785546,8.24463792483056,0.345004985360753
"9",1,5.58608863964156,-0.531011970408937,5.58608863964156,-0.713897265041616,5.73850814515548,0.237160048070301
"10",1,10.6644597864969,3.68815931872339,10.6644597864969,4.72701010518681,11.9088966721382,0.285761658272703
"11",1,2.29082383543706,-2.78314638924324,2.29082383543706,-2.36289439069544,2.8691597444321,0.3549079005737
"12",0,5.68917939115501,5.68917939115501,6.46973934801738,7.05534834204115,7.78337800928058,0.346010051884134
"13",1,1.14945015190984,13.5803003857788,1.14945015190984,12.3064041810708,3.23924403395263,0.683035506886392
"14",0,-0.122433387444844,-0.122433387444844,5.00608126613563,0.358693657625604,3.63209400172179,0.291869209331713
"15",0,-1.56943165723758,-1.56943165723758,1.10618254871132,-2.56767498135766,0.452267086811874,0.427268471371375
"16",1,0.685137482554156,-0.172697079265223,0.685137482554156,0.707826127824277,2.72327082469387,0.305160928691345
"17",0,1.41991024114003,1.41991024114003,-0.904728678873774,2.16759239778448,0.765859086380045,0.273278751598921
"18",0,2.8113804572201,2.8113804572201,1.25104228080878,3.0891523277404,1.02800413026745,0.326721579682211
"19",0,8.44339022641144,8.44339022641144,12.2338146526359,7.4873641384216,11.5390504629402,0.699167348235384
"20",0,2.37587539030508,2.37587539030508,-3.9045631509241,1.05686400127884,-1.93853883494628,0.287591959997486
"21",0,3.95127201846328,3.95127201846328,5.72923374177038,3.34138552988246,5.58129618374772,0.28428834449012
"22",0,10.4621442943183,10.4621442943183,8.02637626336676,9.83249775904124,7.09548102162788,0.258345822747119
"23",0,1.22833557808824,1.22833557808824,9.46346106032852,0.395973799614336,7.32284525149589,0.330397861925453
"24",0,3.19719404755851,3.19719404755851,4.61688928645982,2.91684066973333,3.91148765264828,0.282759624657016
"25",1,8.22666405165588,3.74074474648228,8.22666405165588,3.42966828328112,8.09469470952307,0.321368960843727
