"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",1,4.69413662216584,-6.48516058831544,4.69413662216584,-6.11377699647046,4.84788402783562,0.256227798955902
"2",0,-2.13602115599637,-2.13602115599637,-3.14913218213284,-2.50108261244932,-3.77338498300105,0.314432989822199
"3",0,-16.5289499789315,-16.5289499789315,-5.91864045214665,-16.0717295724485,-6.47956614402995,0.140865364543415
"4",0,-0.253256324448566,-0.253256324448566,5.44770672406031,-0.262718602376301,4.23825698856905,0.45897917282554
"5",0,0.64266599561481,0.64266599561481,-7.63662804587456,-1.10253213863061,-7.89073958995539,0.377552431895518
"6",1,-1.7159920259826,-1.47160842632278,-1.7159920259826,-0.0584621791591098,-2.1406931525774,0.390290832273751
"7",0,-8.88134353816202,-8.88134353816202,5.17965137501506,-8.45360951123901,4.7415310403328,0.422385105712344
"8",0,-5.52202638937625,-5.52202638937625,1.21091781885679,-5.66321002013598,1.01932975280664,0.258707804730152
"9",0,-3.07168851094783,-3.07168851094783,-0.130964428841489,-2.3819622684737,0.467654279017552,0.327909214680765
"10",1,3.1081502500149,-3.55163459226496,3.1081502500149,-3.70446784878747,2.6997203976552,0.295269561637047
"11",0,-4.43949455205211,-4.43949455205211,2.46327912234578,-4.18686604918848,1.87573861673604,0.29785392831792
"12",1,5.52676182762382,-0.907899728575972,5.52676182762382,-1.01347142806908,4.40302846582506,0.396423367524412
"13",0,-1.54340207880523,-1.54340207880523,-4.16757709303771,-1.15702664294778,-6.25650495992619,0.390432947501651
"14",0,0.733173390351265,0.733173390351265,4.76335048962917,-0.0698559257966536,4.41325514140493,0.410764522226747
"15",0,-0.444341986309763,-0.444341986309763,-6.82999963154753,-1.03265511549245,-8.24898820614555,0.341370774060162
"16",0,0.132190346470602,0.132190346470602,2.81945734235606,-0.0584621791591098,3.03069645410147,0.406008967893433
"17",0,-1.80015247277378,-1.80015247277378,0.542124514238598,-0.368364216582019,1.67170242043301,0.378859550179331
"18",0,-1.28515453580491,-1.28515453580491,-1.21793211082007,-1.23720852388646,-1.53165923616399,0.343164404948846
"19",0,-4.40902458830884,-4.40902458830884,-7.88535631639085,-3.24419639405985,-9.08335425269183,0.396590930786156
"20",0,-8.55491940619199,-8.55491940619199,6.67167246272194,-6.93077444906012,5.93343827902879,0.251073654146899
"21",0,-6.8162958869731,-6.8162958869731,3.23887608707412,-5.86738655045279,4.05393781707244,0.371315922633706
"22",1,6.66720766146427,-1.11860633810118,6.66720766146427,-1.21220675890808,7.26578477422674,0.468355320137762
"23",0,-1.16868663318272,-1.16868663318272,-6.4128726936407,-1.57679862093026,-6.6564139117325,0.395565944333187
"24",0,-7.09559278171243,-7.09559278171243,-5.96241488906647,-7.46488277774931,-4.90618889594299,0.222437547263518
"25",0,-2.54655086771205,-2.54655086771205,2.15069783009225,-2.71573461420483,0.823522279639462,0.373173703113354
"26",1,4.62237725721433,0.88091189283687,4.62237725721433,-1.10016729009989,5.14326045041139,0.361905420744769
"27",1,2.25773171930459,-1.70006256978597,2.25773171930459,-0.901829981424779,2.16406373328533,0.388748221282673
"28",0,-0.875478142063667,-0.875478142063667,-5.39544355427556,-0.840196648418716,-5.97650833439531,0.406362847550231
"29",0,-0.990749422331343,-0.990749422331343,0.104337120836782,-0.111344520746988,-0.582352449883388,0.446016699268109
"30",1,4.54678508486051,-3.09611714705248,4.54678508486051,-2.525459218207,3.35880865420296,0.319102362434209
"31",0,0.442755202682804,0.442755202682804,2.1210158555927,0.135367292233646,3.40606116081068,0.420994522092944
"32",0,0.247806610036711,0.247806610036711,3.77436791493808,-0.368364216582019,3.72889847561339,0.387805939716864
"33",1,3.07800608395061,-0.482189520692838,3.07800608395061,-0.173836224331249,3.18244727526695,0.443846103677255
"34",0,-2.0785558814179,-2.0785558814179,-1.92032312950835,-0.368364216582019,-0.0169342207980208,0.38095961565643
"35",1,3.04644484905594,-0.136243702473121,3.04644484905594,-0.388923590152848,3.96094864585933,0.430723013913839
"36",0,-2.42395521320514,-2.42395521320514,-6.13807010351316,-2.54975245076908,-7.56929730800249,0.315658246362519
"37",1,1.44654860661305,-2.28903150048842,1.44654860661305,-2.71573461420483,0.283443189395598,0.372486074095635
"38",1,4.85103724649895,-11.7757679929258,4.85103724649895,-10.4354983950142,4.6600298704526,0.185444220335665
