"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",1,12.3754308481108,19.3464571736037,12.3754308481108,19.5493871265968,12.5865762324749,0.737798471518061
"2",0,1.302034114861,1.302034114861,14.0272923504168,1.829276114515,14.3121626712979,0.299978999491626
"3",1,8.74896186233997,3.15621962788667,8.74896186233997,2.98714802445341,8.18557828074206,0.528100242920447
"4",0,-1.59189082881038,-1.59189082881038,7.71067691060549,-1.1336636795587,7.21330211631928,0.317433522816118
"5",0,-1.70874794442785,-1.70874794442785,5.96676898586427,-2.11049767699823,6.41949147170231,0.419554820020768
"6",0,-2.1311575321719,-2.1311575321719,8.57384925047715,-1.50094554358446,8.38061159535368,0.374039913604527
"7",0,-3.00286656807005,-3.00286656807005,3.77252187442349,-2.27452722877648,4.22655794086555,0.32588701436272
"8",1,13.2975646103325,2.50532954358268,13.2975646103325,1.53846177177486,10.5183031686561,0.450697221147193
"9",0,0.0530555331140651,0.0530555331140651,10.3111679077154,0.549835149081255,10.8295362442827,0.344374338781226
"10",0,4.05508121935195,4.05508121935195,17.7430256494601,3.92094967262247,16.9686069747751,0.310475111313152
"11",0,7.40505942870168,7.40505942870168,14.4197295349248,6.14496601498006,13.1638158506425,0.538923540670089
"12",1,4.35990161092842,3.42762203537078,4.35990161092842,3.20650840327303,4.16037403183273,0.345761900942482
"13",0,-3.83895077462547,-3.83895077462547,8.55734347773718,-1.56360033896118,6.33070918812114,0.384310566577671
"14",0,-2.37127427378065,-2.37127427378065,-1.03539083073658,-3.11030032465985,-0.540950381918989,0.31975809461299
"15",0,-11.118088139376,-11.118088139376,-2.20993379441719,-10.5150600754246,-3.49476151374046,0.0586119280563138
"16",0,1.81872687275467,1.81872687275467,6.5075414563609,1.96672889677486,6.42337161734464,0.390595798797763
"17",1,3.44028599360596,-1.37608110325948,3.44028599360596,-0.782246107113159,4.7241327449281,0.420902007939504
"18",1,4.76687799058606,-4.10839452859592,4.76687799058606,-3.60679808558518,3.25971154208732,0.334065741689373
"19",0,7.59622459872959,7.59622459872959,12.3950301218169,7.44106959731452,12.3799999894368,0.351127553177412
"20",1,3.45347295666187,-2.72145872983766,3.45347295666187,-3.27046714670707,3.03846624415442,0.354361847467458
"21",0,-0.933244376820008,-0.933244376820008,6.98474743322839,-2.66488363356564,7.533873976425,0.337733116373793
"22",0,-1.24766074913358,-1.24766074913358,-0.396775760875363,-1.65774220758776,0.375583620240207,0.26927484010773
"23",0,1.67233195166526,1.67233195166526,6.22743777196431,1.83286045532025,6.45673529524461,0.376042753301353
"24",1,1.31068112209251,1.87992347127739,1.31068112209251,1.31259922686977,0.5817274447203,0.414489869867421
"25",0,-2.4474431160794,-2.4474431160794,11.4614408022745,-1.40921968454141,11.660939919634,0.40976868436763
"26",0,3.44486731596054,3.44486731596054,7.34134533538995,2.9080957316014,4.83945284321848,0.451571482040263
"27",0,1.1704343922542,1.1704343922542,9.45688369425175,0.719725805106996,9.56676987946416,0.376265992849678
"28",0,-4.55493613010235,-4.55493613010235,6.93431161587278,-2.26206391248086,6.0903063763357,0.370749471476876
