"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",1,12.0235732504006,5.67134325201473,12.0235732504006,6.92713276217061,11.9625717316119,0.444427508584907
"2",0,-2.76137716542125,-2.76137716542125,0.0196289745504208,-3.43914177531903,0.428067699803919,0.29986145757881
"3",0,-2.04735317397086,-2.04735317397086,2.30758570567262,-2.09031104509752,0.310341307309415,0.271519798536424
"4",1,8.42097112073569,-1.28016105500657,8.42097112073569,-0.218963587564558,9.14774759010065,0.262983445229441
"5",1,12.3137840461823,7.66294059867458,12.3137840461823,7.55696113944318,12.1791860754961,0.478469583579882
"6",0,5.71192597389211,5.71192597389211,11.8559212787426,4.51369098468457,10.6692749982013,0.461652400705025
"7",1,11.187520360982,2.7553591912654,11.187520360982,2.97259975236613,10.2886424582671,0.453082828982014
"8",0,-9.42680354494928,-9.42680354494928,-0.0839795102695259,-8.90682192797485,-1.05554201171273,0.285667619491203
"9",1,10.9053073027468,8.50330748873094,10.9053073027468,7.11709223874673,11.671985174613,0.691573583605045
"10",0,1.67508174955057,1.67508174955057,7.02874783578907,-0.262014081697361,8.69574012972668,0.249566570368258
"11",0,2.50964724451707,2.50964724451707,-1.22755025572063,1.84381334882223,0.331471460811725,0.46390576176108
"12",1,-4.2363609016494,-9.12425620137411,-4.2363609016494,-8.6533284799688,-2.88522352806179,0.271519798536424
"13",1,3.27597376709238,-5.9456537602718,3.27597376709238,-5.91331146681055,1.63536655093217,0.656471921040319
"14",0,9.00568136518296,9.00568136518296,10.4631770375787,7.55961079592181,11.0500074240442,0.630324974264478
"15",1,0.124812392514767,-0.230725174901288,0.124812392514767,1.5853094892944,1.51584681006495,0.46390576176108
"16",0,-1.13015220157076,-1.13015220157076,1.03080000522787,-0.549798598040427,0.978616117837145,0.46390576176108
"17",0,-0.126494430863158,-0.126494430863158,0.859773807105843,-0.796909299164655,2.95725271186296,0.481452876319634
"18",1,1.36873148020792,-0.737275372272602,1.36873148020792,-0.937870433502031,2.21377469404869,0.490078213609263
"19",0,-4.60158063933121,-4.60158063933121,-0.224109308952751,-3.49254965719101,0.0172206830028783,0.46390576176108
"20",1,11.6188990381338,5.98803257189847,11.6188990381338,5.57417073349266,11.5759622473038,0.435700909243532
"21",0,-4.04900014575282,-4.04900014575282,-0.037384385576254,-2.9415381559683,0.318728637580404,0.472724035537568
"22",0,-7.68717471935972,-7.68717471935972,-1.80086436889023,-7.07421446110075,-2.48341466088054,0.48602090509729
"23",0,1.38958437829776,1.38958437829776,5.80984518136966,-0.00771914374417887,5.51152594151553,0.210647751883044
"24",0,-1.76106154783298,-1.76106154783298,9.28187506840814,-1.2679484466552,8.18789045897406,0.249566570368258
"25",1,-2.89918985502684,-3.41714410613351,-2.89918985502684,-3.3468561594292,-2.18404651321699,0.347860925900343
"26",1,-0.681690844211872,-1.16226801034863,-0.681690844211872,-0.155377836169848,0.981034515819528,0.472724035537568
