"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,1.35903255655638,1.35903255655638,4.09078786811319,1.4499935741446,4.85348383546402,0.360885504543782
"2",0,-0.884590246752427,-0.884590246752427,4.87502377633558,-1.42127633976687,4.5642752101097,0.361230829258429
"3",0,7.41021815500566,7.41021815500566,8.97624731944688,7.61164431658616,8.78071082414878,0.460700873485622
"4",0,1.22620217864756,1.22620217864756,5.34780973397288,1.38978306794403,5.20582074867696,0.307336243448362
"5",0,3.02078759241072,3.02078759241072,5.60237354009224,1.94408819866031,4.72766431079823,0.503284527821308
"6",1,4.69615916035051,-2.78657235500595,4.69615916035051,-2.37762234035057,2.13462024802013,0.267695013144828
"7",0,1.42101361559405,1.42101361559405,5.25352576864637,2.28198363365141,6.03864873615415,0.344816110598482
"8",0,3.41751009359322,3.41751009359322,7.27027789541806,2.5374870731299,6.21422634143366,0.371250521863985
"9",1,1.68690975108366,-1.410673236659,1.68690975108366,-2.19966588481587,3.20116428715789,0.334198291526624
"10",0,-0.458999787757098,-0.458999787757098,4.06435865749454,0.220408336080904,5.15957097298117,0.35365623963593
"11",0,1.92590439799541,1.92590439799541,4.66989038319109,1.01568575457179,5.31269714623466,0.371132829505974
"12",0,2.63052498647463,2.63052498647463,5.14161474970274,2.12484784332696,5.93572162417533,0.352920487982942
"13",0,6.85028228429863,6.85028228429863,6.1675638179354,5.94963517731708,6.7301940845238,0.373268928148429
"14",0,3.41601017462599,3.41601017462599,7.37845525390622,2.54363244273709,5.93773724226254,0.34355604967927
"15",0,-0.760938831812512,-0.760938831812512,4.99456146155598,-0.120893480177383,5.27835937168818,0.331106932975438
"16",1,5.89056467550512,1.35805791345313,5.89056467550512,2.03386102849981,5.91022727757471,0.363521344214741
"17",1,5.79559018912,2.82763150471817,5.79559018912,2.0498891865002,5.28987426530343,0.349248522248557
"18",1,4.78823522627241,1.19331888677342,4.78823522627241,0.569558632100187,5.29166922611733,0.36991557333141
"19",1,5.7864417862278,6.83201674919091,5.7864417862278,6.01705968817766,8.50727258247121,0.401860055793078
"20",1,2.34742380212485,-1.0915738757027,2.34742380212485,-0.158905608142752,2.80470046565513,0.272271759913207
"21",0,3.54531031621523,3.54531031621523,6.75746103246257,2.42149860214559,6.03230952909674,0.352523168648323
"22",1,4.8300271498604,1.1447059011293,4.8300271498604,1.76775435376735,5.27998246938402,0.333015727741346
"23",1,11.1642370714787,11.2807128933592,11.1642370714787,10.9020014506118,11.6958669338352,0.367726074083652
"24",1,9.11591969961361,6.41644296520581,9.11591969961361,7.4187985830781,9.05654173906426,0.454291513849938
"25",1,8.3866077928173,4.82134682562683,8.3866077928173,7.08699940339869,8.39111395194203,0.27372631308369
"26",1,4.9763852841367,4.55737074014801,4.9763852841367,2.43179888705067,5.41461067374648,0.353638982875317
"27",1,6.1319959353323,2.89862914229895,6.1319959353323,2.60834770006793,6.03871674379237,0.3477879324473
"28",0,-2.75558821954605,-2.75558821954605,1.40710861055753,-3.2257897474627,1.8965876709926,0.421002614511429
"29",0,7.21932832931002,7.21932832931002,8.72184631122043,6.01882977956139,8.50837508391451,0.396423451351981
"30",1,3.41351287289943,0.338788936336903,3.41351287289943,0.151382986193137,4.72939510003631,0.348589988929637
