"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",1,-20.1467105057158,-18.1620632523988,-20.1467105057158,-19.4186444411755,-20.1978128421159,0.278795943740319
"2",1,-14.6532041722508,-15.5736436813945,-14.6532041722508,-16.631765158192,-15.8182894152747,0.353908759127295
"3",0,-21.755444055679,-21.755444055679,-19.9485592951607,-22.851647972935,-21.1229339834033,0.314626550666867
"4",1,-19.6994694145126,-23.2901204768522,-19.6994694145126,-24.0076960232431,-19.8007410121904,0.418350120287074
"5",0,-20.9742205386524,-20.9742205386524,-25.045502900984,-21.0967384471587,-25.3353627782691,0.272363391381186
"6",1,-20.0837210680543,-17.5654461390162,-20.0837210680543,-18.5357555792922,-19.6280643390419,0.275700801823524
"7",1,-24.2094401267729,-21.7285487857574,-24.2094401267729,-23.2099598446015,-24.2802730541448,0.312319054664726
"8",0,-22.9011875077772,-22.9011875077772,-20.8345840916758,-22.358696610925,-20.3385561158096,0.313038593622761
"9",0,-23.421763757609,-23.421763757609,-29.4336813997646,-22.8448752881609,-29.1624990531817,0.286349481607469
"10",1,-27.8931489570659,-24.6063753079262,-27.8931489570659,-25.9416032009969,-27.3595975618988,0.340988849369592
"11",0,-25.1842867522549,-25.1842867522549,-22.5900456264397,-25.2688632806663,-21.7717106823767,0.396412993773341
"12",0,-28.8660853053418,-28.8660853053418,-21.4314165720764,-28.9552411088369,-21.5685040211981,0.363954713232796
"13",0,-23.3108532163017,-23.3108532163017,-4.37042680911627,-20.868712566315,-4.22283047572395,0.729589741221742
"14",0,-33.10675036215,-33.10675036215,-34.8383098966359,-33.0814286562378,-34.6648020553948,0.361444441344241
"15",1,-21.4510893259987,-30.3549638012244,-21.4510893259987,-30.7202421664063,-21.7697219798519,0.384246563989869
"16",1,-19.2873544817903,-26.4116134193915,-19.2873544817903,-27.2551765690407,-20.7419129255439,0.362338066988738
"17",1,-20.9584858371239,-19.427653327896,-20.9584858371239,-20.3829783965349,-21.8059318799977,0.301946378131054
"18",0,-20.9108961304655,-20.9108961304655,-22.4417651765288,-20.3748919361715,-22.3111658189215,0.299687069708498
"19",0,-25.629619103696,-25.629619103696,-18.1821644565279,-26.9510585020402,-16.8367076388936,0.409442208395672
"20",0,-20.8382209220407,-20.8382209220407,-21.6673780757483,-21.1408740317279,-20.515543820928,0.309300426695695
"21",0,-20.2543175587849,-20.2543175587849,-19.2843591303237,-20.9607177878653,-18.7026349298739,0.320571412464055
"22",0,-20.6537563962405,-20.6537563962405,-24.9830526699002,-21.2185836037368,-24.6273599177734,0.278114418784255
"23",1,-35.8921363297586,-30.1979475802754,-35.8921363297586,-29.8639815389124,-34.7484623550609,0.323778364691578
