"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",1,-2.16245258958056,-13.4205898903737,-2.16245258958056,-12.5291294071202,-4.07348978093808,0.262460876167663
"2",0,-14.7219729540215,-14.7219729540215,-5.37130520319006,-13.5425663838971,-4.70897830000763,0.255301783052602
"3",1,-9.94285928786648,-13.0260033263701,-9.94285928786648,-12.0038392325168,-10.2139466360549,0.259006190101087
"4",0,-14.8997727781881,-14.8997727781881,-4.13767229853471,-15.2121550109663,-4.60523740291755,0.23153334506157
"5",1,-11.2318155603245,-6.28020289424124,-11.2318155603245,-7.83504764180769,-9.4775527716426,0.386037516074269
"6",1,-2.18764700486737,-6.19585293374446,-2.18764700486737,-4.67860227670827,-1.54177252692176,0.416369621933917
"7",0,-9.36222236545131,-9.36222236545131,-8.38560894377205,-9.21674588374517,-9.35083965473875,0.32831026284619
"8",1,-10.1964374872278,-12.0567242488048,-10.1964374872278,-12.4626965532308,-10.2966091509464,0.257396287557225
"9",1,-2.98504684128867,-14.0789406607758,-2.98504684128867,-12.3918509382524,-4.28841629542195,0.268643487317863
"10",0,-14.4149541725148,-14.4149541725148,-11.4857138095726,-13.6660452893687,-10.5709206404865,0.246636774807456
"11",0,-10.3650295230975,-10.3650295230975,-9.44035068117018,-9.83418644528646,-9.8153593033394,0.28820211950771
"12",0,-9.50982729015118,-9.50982729015118,-9.17088810984976,-9.04603548124343,-9.42352911084326,0.318773635636035
"13",0,-13.0230840553503,-13.0230840553503,-5.85507108150309,-14.2413200588035,-6.68379460226215,0.346213246839271
"14",1,-8.09876331230614,-9.95640415828901,-8.09876331230614,-9.4621559075775,-8.97360787964845,0.305780083448808
"15",0,-12.6128410103963,-12.6128410103963,-11.3768953395192,-13.9781999839728,-10.8002561500564,0.242244833668277
"16",1,-6.60892283279807,-1.63715076253859,-6.60892283279807,-2.31454758873771,-6.23407053439889,0.612026130101437
"17",0,-11.4546586601858,-11.4546586601858,-10.4353395372174,-11.5612559683819,-9.98892447598893,0.277288322431962
"18",0,-10.6368120021657,-10.6368120021657,-3.55111680272436,-11.3081196382225,-5.77583941240909,0.288940001194864
"19",0,-16.0463830871318,-16.0463830871318,-13.9720999402781,-15.6048247942881,-13.2892046645106,0.268587705447647
"20",1,-3.32257413887612,-8.75604742627246,-3.32257413887612,-9.80022148267463,-3.25349240954638,0.320791206441831
"21",0,-9.61696065903634,-9.61696065903634,-10.3844555285199,-9.70100559780644,-9.46240285292548,0.318654809800694
"22",0,-14.0787707544615,-14.0787707544615,-10.0982167767549,-13.700207190992,-10.3936172095444,0.255144697962554
"23",0,-9.22540224647818,-9.22540224647818,-3.60403023512153,-10.5982236274628,-4.17606144291048,0.264897268990195
"24",1,-2.90122741152195,-11.8986299201493,-2.90122741152195,-10.6049455296736,-4.06210160805717,0.265402672007236
"25",0,-12.0963694356151,-12.0963694356151,-8.82109082935709,-9.39248320726103,-9.67162797348974,0.279485242491253
"26",1,-5.34344014786159,-10.1500654285185,-5.34344014786159,-9.0343387923349,-5.46137888220508,0.312205623836847
"27",1,-7.48379174080036,-6.6658045237333,-7.48379174080036,-4.98218117561846,-6.70220362059657,0.437048987103932
"28",0,-15.91156579534,-15.91156579534,-3.49791397614569,-15.4088706088257,-4.14140094808958,0.279666515358015
"29",0,-7.45543873801085,-7.45543873801085,-7.69446143780108,-9.13063575085724,-9.47321965380234,0.674062128941334
"30",1,-9.89309820373386,-9.80876127894149,-9.89309820373386,-10.6842190937797,-9.96399075903531,0.291992980028807
"31",1,-9.45302488923791,-10.1315219557384,-9.45302488923791,-11.7501135869251,-10.0311917036014,0.274354881397481
"32",0,-16.0191551854925,-16.0191551854925,-5.85328107239397,-16.0406637314457,-4.89672304962994,0.230013642817795
"33",0,-11.4963818704005,-11.4963818704005,-1.85530159473822,-10.0863693678368,-1.66579206572023,0.336869695485473
"34",0,-13.0364181677161,-13.0364181677161,-10.5969313746762,-12.8048556364733,-10.3972459760055,0.256537933023852
"35",0,-14.2525588107222,-14.2525588107222,-10.172049573657,-12.9306303808028,-10.2705469526926,0.255141463007022
"36",0,-13.6270285707355,-13.6270285707355,-10.9739632442346,-14.5835568161084,-10.2401203286301,0.274861306739209
"37",0,-5.24488813886125,-5.24488813886125,-7.65929415735289,-4.82103368653795,-7.54734596979181,0.492189102224189
"38",1,-9.92461413868103,-8.63413495279851,-9.92461413868103,-10.1857293554462,-9.01843819101283,0.279410093810363
"39",0,-12.7474995025273,-12.7474995025273,-11.7613514621639,-12.2188658864414,-11.3782333869457,0.268617239570138
"40",0,-9.53803397158778,-9.53803397158778,-9.38490515874949,-10.6352119545702,-9.90217444350662,0.279485242491253
"41",0,-10.0350489657183,-10.0350489657183,-8.7982352017626,-11.8462088822659,-10.1586362965285,0.26666570413498
"42",0,-16.4834289444103,-16.4834289444103,-9.88771358457177,-16.9255933504176,-10.4915661831337,0.268523111068406
"43",0,-9.78613167886824,-9.78613167886824,-9.49973222996548,-9.39248320726103,-9.82206648658531,0.28343617042997
"44",1,-10.7993930665265,-11.4577861812594,-10.7993930665265,-12.4300409187674,-9.50617360298004,0.250270307469717
"45",0,-17.5044387094439,-17.5044387094439,-9.38519812891598,-15.635303354907,-10.4775232033672,0.258078498735413
"46",0,-15.9426150939806,-15.9426150939806,-5.6284482630208,-15.1636955716504,-4.5148260646147,0.251348373676614
"47",0,-17.0897687447133,-17.0897687447133,-11.0118356231482,-14.7735644451714,-10.5341445841301,0.250486292249141
"48",0,-2.3127334062985,-2.3127334062985,-6.50628784588285,-1.62109639733645,-6.07063190557053,0.628666178111407
"49",1,-9.30500536124066,-12.9301558750762,-9.30500536124066,-12.6419687787285,-10.5722615325005,0.261699950368152
"50",1,-5.13208566107694,-17.558079393192,-5.13208566107694,-16.7987124579213,-3.93141890032182,0.306951138215623
"51",1,-4.66195537932427,-17.233155058436,-4.66195537932427,-15.6862702246452,-4.96297361090456,0.248414163390302
"52",0,-18.9880232178744,-18.9880232178744,-11.8106699304527,-18.9264858977713,-11.0336504480987,0.260160797685041
"53",0,-14.5913213355489,-14.5913213355489,-10.4880239411236,-15.1190742386563,-10.4291448545064,0.271565699602157
"54",0,-14.4168741830518,-14.4168741830518,-11.4868683311829,-14.5946544944538,-10.6874732611893,0.253747179870543
"55",0,-13.2291690292016,-13.2291690292016,-10.6690567957503,-13.1612264706842,-10.4032448340323,0.247810050246118
"56",0,-11.7650526050103,-11.7650526050103,-12.7335289074746,-10.6873266275395,-11.669108379691,0.272968172737236
"57",0,-11.0376505936352,-11.0376505936352,-12.04613958932,-10.6873266275395,-11.669108379691,0.272968172737236
"58",1,-3.33050709447379,-14.4243422637043,-3.33050709447379,-14.3890348434188,-4.45894265228037,0.252545066701751
"59",0,-11.2291788899653,-11.2291788899653,-10.4173577664464,-12.2556659592716,-9.93216916367348,0.263989335702115
"60",0,-13.2599919396515,-13.2599919396515,-3.62822789542625,-11.7005785727907,-4.03713188202794,0.268886136394619
"61",0,-13.670546580742,-13.670546580742,-11.049285427199,-11.8462088822659,-10.0735900468963,0.264532556476876
"62",1,-9.91546678260585,-15.7765859447727,-9.91546678260585,-15.2988022042381,-10.6804087796843,0.252356027164303
"63",0,-0.457393947893169,-0.457393947893169,-12.0174815987582,-1.47789050384888,-12.1502624754281,0.440212347348074
"64",0,-6.75238426484047,-6.75238426484047,-8.21575408971147,-6.73254178497717,-8.52791136945784,0.385671077101878
"65",0,-13.7297250810834,-13.7297250810834,-11.7791264033153,-13.9349875990909,-10.7423718361443,0.234607468071777
"66",1,-9.04700648458754,-8.46628006804693,-9.04700648458754,-10.2093430052715,-9.76853819386229,0.281892463216002
"67",1,-3.22735702418855,-13.6022380591548,-3.22735702418855,-14.5327494906812,-3.87243304149072,0.268700076779007
"68",0,-15.5091474469763,-15.5091474469763,-10.4909025387061,-15.117571870449,-11.0874819990958,0.238424237059005
"69",1,-8.91761392523989,-6.54015030622813,-8.91761392523989,-6.52691635510292,-8.78969381716041,0.386367822533353
"70",0,-13.1260726754662,-13.1260726754662,-10.6409844771211,-12.9198393229421,-10.3763076259066,0.245665565955126
"71",0,-12.4801821274668,-12.4801821274668,-2.94106968158867,-12.5870181366676,-2.10126826425682,0.31506803881794
"72",0,-11.2996839899599,-11.2996839899599,-8.26950229159557,-11.53520326889,-8.82328635359944,0.283718219421592
"73",0,-8.5287410693011,-8.5287410693011,-9.30141206268044,-8.18685562361147,-9.20126831423429,0.347118792661657
"74",0,-10.6462521460509,-10.6462521460509,-7.60430765688593,-11.3678730458719,-9.86525142848609,0.271946792712712
"75",0,-14.5726129138157,-14.5726129138157,-9.93015534888419,-15.3444214044725,-10.4481309502157,0.248639226897287
"76",0,-12.8117018478703,-12.8117018478703,-16.6767502342614,-11.251107940453,-16.6007904474655,0.293767606978639
"77",1,-5.24450285140994,-14.0232165341562,-5.24450285140994,-14.030124997412,-4.64696529465768,0.229727512617486
"78",0,-16.9579385018983,-16.9579385018983,-11.9504830097306,-15.595258180969,-11.0531909616141,0.234244905689092
"79",0,-14.8781653388523,-14.8781653388523,-4.93535424036076,-15.1952813298863,-4.96957569848612,0.232424881720276
"80",0,-12.669006477117,-12.669006477117,-4.24304833213375,-13.3320458988293,-4.65310738749183,0.237497564801131
"81",0,-16.1013329289998,-16.1013329289998,-11.1248983955086,-15.8720735501606,-10.1976901879708,0.274762397257823
"82",0,-11.646115846276,-11.646115846276,-9.29459448061691,-13.1606679397914,-10.2862928142403,0.257945754025992
"83",0,-13.9892745230332,-13.9892745230332,-9.12840786416308,-14.5440763852251,-10.4448138826739,0.259482173118427
"84",1,-9.58742075159012,-12.9742217701441,-9.58742075159012,-12.619674961624,-10.3027781883412,0.247810050246118
"85",1,36.7365118772122,-16.6669965911283,36.7365118772122,-17.1438555108491,35.2961824296397,0.577862232269564
"86",0,-11.9182216522848,-11.9182216522848,-9.46722521545057,-11.4830634727103,-10.2361294561111,0.272743948750899
"87",1,-17.045711770823,-12.8906472078133,-17.045711770823,-12.211903716653,-16.1531320938599,0.230951099492061
"88",0,-11.9971662331295,-11.9971662331295,-6.84413156703269,-11.4203738664677,-6.11647582213044,0.356852652376192
"89",0,-12.1446598398506,-12.1446598398506,-6.61994011637704,-11.4203738664677,-6.11647582213044,0.356852652376192
"90",1,-9.00728320118117,-9.28318489187241,-9.00728320118117,-10.3051546701639,-9.10894597539337,0.315237168300679
"91",1,-10.2948064838648,-11.7739480037068,-10.2948064838648,-12.2462206287772,-10.1422228042786,0.266741687469378
"92",0,-16.2145899149756,-16.2145899149756,-9.62078044382435,-16.3812901944469,-10.353734334366,0.266186347392292
"93",1,-4.28917771246339,-9.29026305407853,-4.28917771246339,-10.4007002351606,-3.91344938297562,0.270874304929325
"94",0,-10.9647725874385,-10.9647725874385,-3.20187996395162,-14.210472579852,-3.9268487623399,0.276498440644596
"95",1,-9.86514645987062,-13.3188696333417,-9.86514645987062,-12.4643063709971,-10.2487323737867,0.276537453190024
"96",0,-9.74306936219322,-9.74306936219322,-9.57218192590529,-10.5951597485343,-9.9649092133495,0.284724583910418
"97",0,-11.8352540376066,-11.8352540376066,-10.4973127257168,-12.4939591639518,-10.2602415773004,0.259878508968828
"98",0,-18.7532466008865,-18.7532466008865,-10.3632438454709,-18.82510502991,-10.5479433241591,0.278060320937989
"99",1,-12.1039836590515,-10.7632404653508,-12.1039836590515,-10.9314065234568,-11.5799410238816,0.288551924254813
"100",0,-12.3549081812199,-12.3549081812199,-4.38162117356737,-11.5441542752946,-3.99586700216867,0.273803361205972
"101",1,-8.52206263448111,-9.60065458181577,-8.52206263448111,-7.99189634802498,-9.11729260023877,0.331145915681712
"102",0,-11.2353842299785,-11.2353842299785,-11.3561247064244,-11.1518414970917,-10.0447394127853,0.260782167091225
"103",1,-4.89618583669467,-11.6784219429813,-4.89618583669467,-12.2574964780089,-3.91357276162453,0.258870957110782
"104",0,-13.4597964234106,-13.4597964234106,-6.26325932205532,-12.1084353400864,-4.50998388653296,0.246155828190176
"105",0,-14.1356188783945,-14.1356188783945,-5.81410783960214,-13.9248069249504,-4.45041385895755,0.249926986597993
"106",0,-13.6543273133794,-13.6543273133794,-10.1815249722512,-13.6367668457842,-10.2931223368216,0.262148453697019
"107",0,-14.1100906914869,-14.1100906914869,-11.6576169690053,-14.6457134527588,-10.2391730132491,0.283618997142755
"108",0,-13.574415245856,-13.574415245856,-10.7565498065769,-13.2689607124724,-10.1468891773889,0.257090689550271
"109",0,-14.5468768869186,-14.5468768869186,-10.6717188049374,-13.1539010025171,-10.3088233455876,0.253251785026387
"110",0,-11.9782099240472,-11.9782099240472,-0.961980550695853,-12.1344727493072,-1.54611723526465,0.297869436793872
"111",0,-6.32969720692512,-6.32969720692512,-8.40305496209543,-5.69472807283667,-9.2579214119612,0.391866598250323
"112",0,-9.63730895752031,-9.63730895752031,-9.11313815760069,-11.1518414970917,-10.0447394127853,0.260782167091225
"113",0,-6.74498833666689,-6.74498833666689,-7.68338977127966,-7.65925594056213,-9.09432648275391,0.351302137493485
"114",0,-10.7819512405881,-10.7819512405881,-10.5840903099955,-10.952564336328,-10.0234879668614,0.268380959068306
"115",0,-6.43132835194588,-6.43132835194588,-6.43298539875434,-6.48101303450176,-7.929987505917,0.454393054746881
"116",1,0.218614462869613,6.65374467686002,0.218614462869613,5.29634235763609,0.573514297030446,0.757749739044276
"117",0,-24.8626734533657,-24.8626734533657,-12.2299736975589,-25.4798422845211,-13.712095224383,0.130512947368896
"118",1,-1.44559596758314,-6.33847426792711,-1.44559596758314,-5.90112105116424,-1.40914569666073,0.475398213426954
"119",0,-7.79498751246059,-7.79498751246059,-8.58568857456085,-7.10449238606174,-8.9225369439923,0.344835672672255
"120",0,-8.76076523401981,-8.76076523401981,-8.90259165867489,-9.35109489071343,-9.73411487302085,0.284724583910418
"121",1,-3.9615698678517,-10.7666683078061,-3.9615698678517,-11.0003508025362,-4.22445888189283,0.279500294548289
"122",1,-2.78851306670199,-12.9746656153201,-2.78851306670199,-12.5044049916551,-2.83373818781175,0.365072119379287
"123",0,-13.6292576146009,-13.6292576146009,-6.15996752708812,-11.6056367793466,-6.42224064620653,0.28648631173202
"124",0,-10.3534267503965,-10.3534267503965,-19.1623930371899,-12.0750036330405,-19.1080708126423,0.24316162667676
"125",0,2.57153650505741,2.57153650505741,-9.56677550315865,0.273999286528406,-8.65907344117075,0.487212782932391
"126",0,-10.2382929266202,-10.2382929266202,-11.1773243199004,-10.6456871634025,-9.94699742012007,0.296143741143028
"127",1,-8.85200686122437,-6.21148187558994,-8.85200686122437,-4.57485369149368,-7.50944577417609,0.488245353275806
"128",0,-13.2384799272726,-13.2384799272726,-4.02551971160345,-13.1285643243424,-4.49317599878311,0.246636774807456
"129",0,-14.2060700676404,-14.2060700676404,-4.04848234581493,-12.8493520883201,-4.8499374949211,0.244668284669858
"130",0,-11.3983398648209,-11.3983398648209,-9.85467990820798,-10.2695878459005,-9.82657499025811,0.282674168749677
"131",1,-10.6945535707431,-13.4493189651207,-10.6945535707431,-11.8553227828037,-10.2071115478875,0.261990787084679
"132",0,-13.9057718142956,-13.9057718142956,-10.206273737909,-13.6189040547658,-10.3389329784529,0.263955993663156
"133",0,-12.7551145522974,-12.7551145522974,-10.8447021385546,-12.6431841597085,-10.6309227521707,0.250036841221322
"134",0,-13.5154855950081,-13.5154855950081,-9.54812605429102,-13.8095128237829,-11.4580028462428,0.265260342129342
"135",0,-15.7177395463231,-15.7177395463231,-11.2983521683595,-15.2327808631637,-11.4282979255074,0.279272261624449
"136",1,-12.9657632111759,-15.1695291980885,-12.9657632111759,-13.1807937342783,-11.0082364001919,0.296206093179038
"137",0,-6.5453307560037,-6.5453307560037,-9.89488863026629,-6.78124001855751,-8.86256835276588,0.344835672672255
"138",0,-11.2052782175502,-11.2052782175502,-11.2911456030925,-12.6009798151448,-10.2250002147504,0.263029303455923
"139",1,-10.3240225205225,-10.0475786879636,-10.3240225205225,-7.84234238665292,-9.15350263642943,0.33972440122225
"140",0,-10.3646261840799,-10.3646261840799,-6.2033497011765,-10.9670826491885,-6.09557061246779,0.278886476562066
"141",0,-13.9786135619829,-13.9786135619829,-8.49067069032441,-12.4467364240882,-10.3371264859656,0.254098448620346
"142",1,-16.3254202741049,-5.55062864288362,-16.3254202741049,-5.05097402580053,-15.1945951505656,0.467090626584121
"143",1,-9.15703340574297,-8.32580013431333,-9.15703340574297,-8.24752967701109,-9.03446944416596,0.363989139444775
"144",0,-21.9280382436271,-21.9280382436271,-6.53052438344553,-23.480287112532,-7.8412651363958,0.132177196767776
"145",1,-10.5456824253551,-10.6154690353902,-10.5456824253551,-11.1944909406717,-9.88582791009186,0.29177987699394
"146",1,-8.68140560400743,-9.15959994132327,-8.68140560400743,-7.61434751531107,-9.12518644856528,0.333384519189271
"147",0,-11.6227235737152,-11.6227235737152,-8.89944876516958,-10.0774478676563,-9.82492630177944,0.268886136394619
"148",0,-18.7469954348822,-18.7469954348822,-10.9997233086979,-18.5716720951693,-10.4940968953673,0.280853690586349
"149",1,-8.5066220537871,-7.37593908359888,-8.5066220537871,-7.64466762269072,-9.17318678177559,0.349262609182764
"150",0,-6.11732004288132,-6.11732004288132,-5.97234969390882,-7.30271589563708,-3.31334592472254,0.345781774691415
"151",1,-9.31796310803271,-9.33440248814294,-9.31796310803271,-11.1554128169583,-8.7728203483795,0.240437910504051
