"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,-6.28972486426182,-6.28972486426182,-1.29370983670902,-5.63716382246148,-0.144617653561226,0.246584218304879
"2",0,2.30148368345289,2.30148368345289,-4.28142721977342,3.55003007138622,-4.70730559699867,0.520808112294244
"3",1,4.69819612110181,-2.27664307207143,4.69819612110181,-3.5505757172712,3.52511738216747,0.287612280633665
"4",0,4.59796067832358,4.59796067832358,-1.86294604500427,5.08923396240249,-0.844190754378386,0.525106349835268
"5",0,0.977725049194358,0.977725049194358,6.0589904374281,2.25171204576396,5.09544890444032,0.442263359286972
"6",0,1.44443274365676,1.44443274365676,0.225694349692607,2.28357765014709,0.97116707282462,0.466984153827875
"7",0,2.20607514995564,2.20607514995564,7.80836869687031,1.01748754969449,7.69187903128071,0.393899270466586
"8",0,-1.269518131125,-1.269518131125,-1.43743603552746,-1.59983824297445,-0.495033110182639,0.347824683033496
"9",0,3.97257224948111,3.97257224948111,7.01593905004148,3.20921317419229,6.60054840441203,0.468910167876734
"10",0,-3.23537662947012,-3.23537662947012,1.15141888082355,-2.7290143815271,0.893257709558758,0.306386740324342
"11",1,5.9885605609749,-6.57464568536612,5.9885605609749,-7.72110894468861,7.42884247449095,0.203885347747015
"12",1,3.95940979195567,2.69995592870449,3.95940979195567,2.09061319675967,3.70629817005254,0.423310956731651
"13",0,3.56023447914655,3.56023447914655,-6.96264810505097,4.05358296108044,-7.39290175463817,0.502100950380023
"14",1,8.21302454746852,2.86533592275138,8.21302454746852,2.72540905271627,7.90071706952617,0.435035817300169
"15",1,2.42591773880248,2.5286532122964,2.42591773880248,2.89254593131314,2.88821059397192,0.487773160503178
"16",0,-1.02054711143579,-1.02054711143579,1.29558561852471,0.343820841536551,1.11478565670692,0.386440842375616
"17",0,-3.20690504191873,-3.20690504191873,8.20512596092569,-3.47025613304531,7.67996378284927,0.288265348430847
"18",0,-2.80713351758636,-2.80713351758636,9.57834772332939,-2.24652557203023,8.74868666016703,0.31055367224461
"19",0,3.53667942416302,3.53667942416302,-0.242633169907456,3.51265762625899,-0.278919924435669,0.493137082793464
"20",1,1.55574620722784,3.20488429595504,1.55574620722784,2.60527036701589,1.65153146592462,0.441787259959296
"21",1,2.96134693085395,1.31047506293397,2.96134693085395,0.935268625057742,1.13370326009651,0.401558742272301
"22",0,2.38097833010584,2.38097833010584,5.35926622111087,3.32828820764667,4.60403912194211,0.452851742644229
"23",0,2.58308079174911,2.58308079174911,5.65971438225684,2.54575791250971,4.62497517234276,0.443515711915262
"24",1,3.20200627895588,-2.68617800563345,3.20200627895588,-2.85938064055342,4.01142520900389,0.29427152672088
"25",0,-2.36567230785469,-2.36567230785469,-1.03966665151188,-1.48573752985771,1.21924962065907,0.352612371303521
"26",1,6.55663206756003,-1.98944172033267,6.55663206756003,-3.35547448414236,8.18524210734076,0.289017092389682
"27",0,1.72584004763258,1.72584004763258,-3.48857409996387,2.08955390465528,-4.79117872593369,0.448951148734688
"28",1,5.45864492512485,0.809930835441057,5.45864492512485,-0.112953337372687,4.20404040339669,0.372066042158884
"29",1,-2.59859873793462,3.95889336604447,-2.59859873793462,3.54645330552599,-2.77712640735393,0.496881859415727
"30",0,-4.75085023749909,-4.75085023749909,6.89514597917749,-4.65454401012191,6.92979305342557,0.267376861542995
"31",0,-3.5648168377608,-3.5648168377608,8.38636166847581,-3.12722533524278,8.83952934049363,0.293690325627203
"32",1,-0.757886725692806,1.62103038273837,-0.757886725692806,0.990892378500427,-1.18599177987387,0.406657115729728
"33",1,5.18899549402298,-4.26038701848231,5.18899549402298,-4.14849608557224,6.0752703639868,0.28663324690285
"34",0,-0.490925776611595,-0.490925776611595,7.40046374672595,-1.02237628002434,6.85002783606812,0.35615539278755
"35",0,3.01804652498122,3.01804652498122,-0.0888517321174487,2.05032496577556,0.570376601477779,0.43358801597446
"36",0,-2.58744316362224,-2.58744316362224,5.77320398732757,-2.43568406386957,4.96391054156347,0.323132946202127
"37",0,2.03480727597994,2.03480727597994,6.73604162220997,1.25935349772639,6.60961296843468,0.421070421991118
"38",0,-5.7122103698278,-5.7122103698278,4.09708720214789,-5.14683490599469,3.69531441414004,0.264206091176293
"39",0,-3.99536865313886,-3.99536865313886,4.21803534368276,-3.79779986368545,3.52812196022624,0.290139643809131
"40",1,3.62400545482164,-2.76976218351965,3.62400545482164,-2.59875290976592,2.99335278226135,0.317207021383995
"41",1,-1.4697858320014,0.670888400145988,-1.4697858320014,1.52474634159386,-1.23451096344813,0.43459107800392
"42",0,1.60025217768418,1.60025217768418,-1.94647134821895,2.38368532988481,-0.955888130484197,0.444949061630485
"43",0,-3.67126253288225,-3.67126253288225,4.87355539703767,-4.88110047903614,4.38911445445575,0.268401065481895
"44",0,4.99494579509609,4.99494579509609,-2.19747109615378,3.28424856522735,-0.65659529387572,0.453078239150842
"45",1,6.80946376720951,0.617636886079753,6.80946376720951,0.159958110166417,7.59114430294097,0.379711286884478
"46",0,-1.42734250619162,-1.42734250619162,3.52754969169096,-0.354025840498627,4.80867649412805,0.374005832165155
"47",0,1.46149637126788,1.46149637126788,5.22867970171529,2.42165698184411,5.10637046058796,0.44863249041923
"48",0,-1.80819387588261,-1.80819387588261,8.61585002202225,-0.815701026330393,7.28653379482382,0.360161373155097
"49",1,2.83520405716939,1.94607020593315,2.83520405716939,2.23416880304789,4.7733016768079,0.430200984640206
"50",0,-0.859290015010513,-0.859290015010513,5.46188467347158,-1.53993757819619,5.65465579093466,0.342366875813301
"51",0,3.3948195285414,3.3948195285414,3.45568456754758,4.45950890144838,3.51448356440243,0.501478742472673
"52",0,3.44523226360116,3.44523226360116,-0.513607863459347,5.56333249643531,-2.50671005806522,0.541947096637176
"53",0,3.31526031447702,3.31526031447702,-3.36551360007091,3.29747152958334,-3.0914484428046,0.487407719041858
"54",0,3.79834051318062,3.79834051318062,-3.91378010136499,3.57314442186409,-4.4954750448395,0.511676356064176
"55",0,3.46508225350192,3.46508225350192,1.67300850429794,1.67807099221199,2.86508058698422,0.432326336266438
"56",1,-1.66447301698528,-6.22028614085745,-1.66447301698528,-5.36628159299133,-2.23867648457434,0.253582271416373
"57",0,2.14517828856677,2.14517828856677,2.27510071285919,1.23638379016632,0.816680742739353,0.417455688003217
"58",0,-1.68821403216483,-1.68821403216483,3.72649568569676,-2.99568837175835,4.89693096095609,0.309594506768109
"59",0,0.314448153531426,0.314448153531426,4.38140881499359,0.905431325176841,2.71575072380263,0.399122757531077
"60",0,0.630567958411088,0.630567958411088,1.53447719625919,0.176756312697883,3.24139834125204,0.383939356350239
"61",0,1.55070143749312,1.55070143749312,2.31945026232299,2.39871282200426,2.470512468338,0.431785479495851
"62",1,0.673409679231685,-1.64560463194387,0.673409679231685,-0.878533442144529,0.787301054130208,0.362597219138219
