"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,-14.338864349932,-14.338864349932,-8.70268882496044,-13.5055103337452,-8.80132936296107,0.301877900983724
"2",0,-8.26188246879493,-8.26188246879493,-5.09188350537153,-7.77421672592699,-5.25145229411707,0.346620287594886
"3",0,-5.4054763169296,-5.4054763169296,-4.62102654557991,-6.11630961578851,-3.22960263115498,0.378052063142138
"4",1,-3.5838666788332,-4.35666987897852,-3.5838666788332,-4.29762258800778,-3.10274757359374,0.413852344168653
"5",0,-7.10583630363822,-7.10583630363822,-6.22093894609446,-7.09070087310088,-6.41748222368521,0.343269102992895
"6",1,-2.07685449293787,-9.71131843333013,-2.07685449293787,-10.4826818399443,-2.34865307534855,0.336453283012293
"7",1,-3.40287450762791,-9.48826861593427,-3.40287450762791,-8.59473058428454,-3.16754029099144,0.373073082778923
"8",0,-10.0527448103456,-10.0527448103456,-2.67728618552603,-9.10552657894931,-3.48344341719242,0.373272158462076
"9",0,-9.6378280157943,-9.6378280157943,-3.47637125842139,-9.9063587995332,-3.69042247337493,0.357071969244646
"10",1,-4.02791095441612,-7.44548280695403,-4.02791095441612,-8.45071643077986,-4.43671911178067,0.34785221221005
"11",0,-5.51028055528363,-5.51028055528363,-2.25986533076572,-5.89522767734399,-3.80512153798189,0.397966891506029
"12",0,-5.29373020109986,-5.29373020109986,-5.40692681767681,-4.27413546363717,-3.62834860722295,0.40127761268714
"13",0,-29.3411649861963,-29.3411649861963,-42.2915804287509,-29.8064343730662,-41.0344230345113,0.0558688977166451
"14",0,-9.8066600034121,-9.8066600034121,-1.2705308479318,-9.08297086985859,-3.10705773246501,0.352614983486039
"15",0,-9.09382104823482,-9.09382104823482,-7.16574555284455,-9.36031485337287,-8.3026985495424,0.303679564989408
"16",0,-16.0596740234388,-16.0596740234388,-10.7099326965631,-14.8997957010244,-8.33777438964417,0.322031176886749
"17",1,-3.23532283735352,-8.41563122197207,-3.23532283735352,-7.99414651763965,-2.72889582945189,0.377408657347784
"18",0,-4.45414091220055,-4.45414091220055,-3.90658611807289,-4.00579673872798,-3.17005481888541,0.404554452929475
"19",1,-2.25057607543836,0.157181365525516,-2.25057607543836,0.96245994362546,-1.95723279269501,0.439827260562851
"20",0,-8.85137824332261,-8.85137824332261,-3.47645376658177,-8.6668541276761,-3.5726292954265,0.356989381634064
"21",0,-6.94901864122536,-6.94901864122536,-5.15931114138442,-8.84910822375091,-5.23908194189188,0.361687723968863
"22",0,-5.25313176222877,-5.25313176222877,-3.86458004641694,-4.77865569171221,-4.20755107259811,0.378390630358726
"23",0,-8.6239694473605,-8.6239694473605,-6.3293859211105,-9.2405144030142,-6.00697209939694,0.313557878723347
"24",0,-10.9736328549111,-10.9736328549111,-1.62697402051452,-9.08296304434839,-3.00906027857476,0.343923943122484
"25",1,-4.24233766698119,-8.73005508150475,-4.24233766698119,-7.95213713236267,-3.33290041691969,0.359769178629073
"26",1,-8.49460411421247,-3.74911794305911,-8.49460411421247,-3.39246820942429,-9.62821720062586,0.489337140199021
"27",1,-2.50161180868383,-4.35725995227559,-2.50161180868383,-5.16565061698299,-3.29045762609553,0.346864495777434
"28",1,-2.88899705729344,-6.4575008848681,-2.88899705729344,-6.27012726645907,-3.47998165287769,0.358492456604077
"29",0,-1.16984907876796,-1.16984907876796,-3.40654740372067,-2.82147956472939,-2.31086068536833,0.433374962663109
"30",0,-6.29926082741445,-6.29926082741445,-7.14133861747595,-5.19680635210817,-7.04626918852074,0.415294988016087
"31",1,-6.80505333683225,-7.31380588193168,-6.80505333683225,-7.86826901460508,-7.1017799735629,0.352883400439674
"32",0,-5.65156757485226,-5.65156757485226,-2.66017673873488,-5.70485488825712,-2.37123685318844,0.4175149708664
"33",0,-11.0553968442027,-11.0553968442027,-9.71584039101215,-11.5431588761684,-9.83634101837974,0.347853250080144
"34",1,-6.7886307191751,-9.37462664055184,-6.7886307191751,-11.9664377569109,-6.16547221345416,0.294098910110313
"35",0,-6.41983078175577,-6.41983078175577,-4.64478473717851,-6.94308665658949,-4.3299078825906,0.360059698128954
"36",0,-2.05730212248028,-2.05730212248028,-3.92920303047331,-1.34767441959867,-2.52329814698729,0.465820246993469
"37",0,-17.7257229531536,-17.7257229531536,-9.97749095571136,-17.9059172364265,-11.0531896739125,0.239631783149122
"38",0,-11.8759564057417,-11.8759564057417,-8.00851321983231,-11.9312732571832,-7.24682982683329,0.335812259627607
"39",1,-3.23545177715899,-10.5270954394945,-3.23545177715899,-11.1158089183443,-3.58870768661111,0.340026222393877
"40",0,-10.4840353341764,-10.4840353341764,-2.39725344072868,-9.8223784638682,-4.21002778101516,0.362002539714021
"41",0,-11.5319459918128,-11.5319459918128,-2.44538949130956,-11.6811198745238,-2.8304341294336,0.331932525160076
"42",0,-6.68038985817439,-6.68038985817439,-3.61644861147113,-7.2906210394601,-2.76007411412461,0.346233666274891
"43",0,-11.1739191142916,-11.1739191142916,-5.27094069358233,-10.9921805695893,-6.15279239550615,0.303803487621383
"44",1,-2.48005654272532,-10.7845319513912,-2.48005654272532,-10.5023940741742,-3.00998379239673,0.381581941058185
"45",0,-4.4272765775464,-4.4272765775464,-2.25249685149126,-5.6826185605355,-3.17517987190321,0.378618027287984
"46",0,-7.49332028057189,-7.49332028057189,-9.77336231535527,-8.23941933441487,-8.15162553549242,0.33640931917414
"47",0,-9.87400312314119,-9.87400312314119,-2.14703962980253,-9.9473431125838,-3.23019229139797,0.342452661629819
"48",1,-7.36440169741629,-13.0168213546268,-7.36440169741629,-14.0935345322387,-6.77110504452954,0.304095415028783
"49",0,-10.5060874802793,-10.5060874802793,-5.17886397328622,-8.62778277960637,-5.09503712428633,0.354972140417479
"50",0,-8.2214233683716,-8.2214233683716,-2.7389461158683,-6.67097649429831,-3.04493606363796,0.371179127004298
"51",0,-8.73323210043462,-8.73323210043462,-3.54670176168437,-7.84731752277586,-4.61773381905373,0.342229268292541
"52",0,-9.06585551887275,-9.06585551887275,-6.74607944316676,-9.09364869661844,-4.77567774825564,0.346303591096007
"53",0,-7.1389307679962,-7.1389307679962,-1.70694753359357,-6.62304595629609,-3.26102477372363,0.342741504050707
"54",0,-7.41876226847378,-7.41876226847378,-6.37069247950281,-8.81626636194933,-7.03457676177303,0.277405664629751
"55",1,-6.58004502619302,-9.82462474144745,-6.58004502619302,-9.86695684611001,-4.26501235825854,0.338790899442181
"56",0,-29.0152043182857,-29.0152043182857,-35.5146316151517,-29.6371290199061,-36.0163064549945,0.0991344945129079
"57",0,-11.796566575552,-11.796566575552,-5.84626393968198,-12.2182020126947,-5.6850884530399,0.344045992457107
"58",0,-9.80554611151745,-9.80554611151745,-1.40943607372899,-10.7391544836977,-2.30810380509772,0.343079821722932
"59",1,-3.00415632139677,-11.0831705566712,-3.00415632139677,-10.8146148931997,-2.27993091324393,0.327546388792209
"60",0,-8.42541646151657,-8.42541646151657,-5.90036382382319,-8.50034803375542,-5.32209064670964,0.345754800516876
"61",0,-10.8471319711457,-10.8471319711457,-3.10202423949526,-10.5902167632005,-3.24039572702294,0.336035723602468
"62",0,-5.51228563759859,-5.51228563759859,-6.43800782799359,-4.94456591216586,-4.78850468254836,0.36018648867195
"63",1,-6.45733732221722,-9.3706239801843,-6.45733732221722,-9.56689193490718,-5.42184990572535,0.365941200249797
"64",0,-7.7443638170112,-7.7443638170112,-3.48355905124903,-7.20524048149132,-3.57816760268577,0.371714702919939
"65",0,-7.7442357979757,-7.7442357979757,-4.12789306406024,-7.22109976272909,-4.98995853652663,0.362022196108639
"66",1,-4.8233894706433,-8.37494193598688,-4.8233894706433,-7.07283134920888,-3.96615479176639,0.352894329466395
"67",1,-8.5373280725502,-11.4239064288352,-8.5373280725502,-11.271507112243,-8.49813261587344,0.264639864377514
"68",0,-17.545557241844,-17.545557241844,-14.2058091125468,-16.3200869419731,-13.8804872710435,0.218160496898205
"69",1,-6.18167036814422,-10.3544765183529,-6.18167036814422,-11.978209783717,-5.97593701047188,0.300277447678761
"70",1,-3.67794933402128,-4.48390844164739,-3.67794933402128,-4.71302314288891,-3.57124460371487,0.341370519834717
"71",0,-10.1229375653787,-10.1229375653787,-6.15285322142561,-8.51976720214493,-5.54072346923951,0.345128161017804
"72",0,-11.0343255612491,-11.0343255612491,-5.82944638661534,-10.851259584086,-5.37707317107277,0.330411735532078
"73",0,-8.09417477626465,-8.09417477626465,-2.11996482981712,-8.98283618291375,-3.21081419620661,0.372171171975698
"74",0,-12.2070673481994,-12.2070673481994,-8.6986881265928,-12.4519243711609,-9.08472018987141,0.247005238114373
"75",0,-11.879795879111,-11.879795879111,-4.57104737902027,-11.568999423801,-4.17260322532312,0.311918574628873
"76",0,-8.48234971664903,-8.48234971664903,-2.73962973295078,-8.16791618861752,-2.80712247499496,0.358901433700143
"77",1,-2.61341186562349,-7.69279842562557,-2.61341186562349,-5.1595393313409,-3.02671500365353,0.414073858332228
"78",0,-5.45545117183962,-5.45545117183962,-5.12950624867606,-7.29142717476544,-5.06406755652851,0.397641389087114
"79",1,-4.25843379368941,-9.37268893751456,-4.25843379368941,-7.41027197908671,-3.90900635162891,0.416208342624284
"80",1,-5.92450203179128,-4.68073697973446,-5.92450203179128,-5.83104072061163,-4.78289886490703,0.432349465261789
"81",0,-9.54331039055735,-9.54331039055735,-4.193168722353,-9.67742000072192,-3.27465534527742,0.336794216924134
"82",1,-7.8456056348743,-11.5426284761291,-7.8456056348743,-11.1688258603207,-8.4724601765575,0.329397973632817
"83",0,-9.68851190938923,-9.68851190938923,-7.57123055884094,-10.4385812927829,-8.0877480568146,0.324098192900365
"84",0,-18.7066082931202,-18.7066082931202,-8.33526644408239,-18.1965718050155,-8.81362024107088,0.244828688288567
"85",0,-10.8477130842621,-10.8477130842621,-0.835693718096856,-10.4559565504692,-1.05025953499053,0.357254278309649
"86",1,-2.64427327691564,-10.8077670055162,-2.64427327691564,-10.4384696791212,-4.51621283132701,0.347037594903541
"87",1,-11.1357181997023,-12.6927049293332,-11.1357181997023,-12.7782338001939,-10.9355800834073,0.273175972627392
