"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,-31.4848136198338,-31.4848136198338,-29.6268070161565,-30.5560008456551,-30.2074723559033,0.169249659277135
"2",0,-43.199733235435,-43.199733235435,-44.7570790108596,-41.9221321252623,-44.2933211458621,0.293989216522382
"3",1,-30.5697016248839,-37.7836288395342,-30.5697016248839,-37.002801419168,-32.0096371368829,0.213738274019783
"4",1,-51.3429628449058,-47.6931701370418,-51.3429628449058,-47.8472348921176,-50.8520019091132,0.501030336477773
"5",1,-45.39033722708,-47.9731849761786,-45.39033722708,-47.7607629482726,-44.620025897234,0.435955869958629
"6",1,-44.310149081381,-48.7914505782814,-44.310149081381,-48.7309926614949,-44.6211223696542,0.458571833309046
"7",0,-49.8187992961924,-49.8187992961924,-45.4206266884374,-49.4410076739998,-46.066184854429,0.487019475286974
"8",0,-44.4186780181158,-44.4186780181158,-46.6919528848346,-43.6238555223564,-47.3840012302166,0.393482504122267
"9",0,-47.5586050581845,-47.5586050581845,-47.7394735682346,-45.7211113192785,-47.3629585630913,0.371912540528611
"10",1,-39.6932481662276,-42.2616500372377,-39.6932481662276,-42.5606475302515,-40.4316962750244,0.280019744560336
"11",1,-40.4304464891519,-41.9645999762092,-40.4304464891519,-40.7276590373298,-41.7674850480262,0.326940703893467
"12",0,-48.0269244542667,-48.0269244542667,-44.1640969073022,-48.2280501331142,-43.6343957915819,0.466995984996906
"13",1,-45.6642425006553,-46.349829843375,-45.6642425006553,-46.9494850448326,-43.9762759922629,0.444619427546993
"14",0,-47.7572382526303,-47.7572382526303,-45.9638998769609,-46.4622691805903,-46.4422350246723,0.380569182251511
"15",0,-47.4285386355269,-47.4285386355269,-48.6036094282215,-47.4991404293732,-48.6844962341931,0.367289454493066
"16",0,-45.5062668085756,-45.5062668085756,-46.6676251979245,-46.3041254972696,-47.6969237254818,0.41275118076631
"17",0,-42.7709328175096,-42.7709328175096,-40.1738243396969,-41.8514543008092,-41.7724694974316,0.336203962487423
"18",1,-42.1628586064347,-46.0959334243835,-42.1628586064347,-45.3227668905799,-42.7647957297785,0.369115779220944
"19",1,-37.4794209468492,-52.9225073492277,-37.4794209468492,-53.6227903976463,-37.5940006056482,0.602629716192464
"20",0,-46.3756412443165,-46.3756412443165,-48.9214732571764,-46.8518141531348,-49.0659278684657,0.383944572635872
"21",0,-52.840088980158,-52.840088980158,-45.6334754396134,-52.4755538414568,-44.75382097619,0.532172091908797
"22",1,-44.8121688276252,-53.1313912014001,-44.8121688276252,-51.8077421646846,-44.7311151294631,0.48335458613939
"23",0,-45.8228864012885,-45.8228864012885,-45.9477124522034,-46.9229886931259,-46.1580452495246,0.385290802496931
"24",0,-42.5180008311727,-42.5180008311727,-39.6341218080524,-41.8489270634134,-40.4956505423833,0.262334483484569
"25",0,-43.5351474167979,-43.5351474167979,-41.8661883947913,-43.7766750530414,-44.0906006898066,0.328185937207465
"26",1,-45.4759989635703,-43.2157017164131,-45.4759989635703,-43.4015967979494,-46.1662895620842,0.408563078415152
"27",0,-51.2461942613737,-51.2461942613737,-44.7923787610547,-50.3236324027275,-44.6129004247647,0.438801419076527
"28",0,-48.9506691858705,-48.9506691858705,-45.1208653499365,-48.7669146435191,-46.1730344329814,0.407628848060487
"29",0,-45.3558823672207,-45.3558823672207,-45.2111239982112,-44.9765605853942,-45.6030907574802,0.413390099344565
"30",1,-45.9324967874496,-45.0938055257626,-45.9324967874496,-45.2245585713071,-45.7931653392777,0.339912484433953
"31",1,-44.212148298879,-44.3940355399339,-44.212148298879,-45.0657149331457,-44.1738315197237,0.435094171023527
"32",0,-42.8663572923387,-42.8663572923387,-44.4958951763619,-44.3176075782147,-44.0760306124067,0.411552569854893
"33",1,-48.4845127582339,-52.1266864609866,-48.4845127582339,-52.0217381431289,-49.2293975134102,0.522078501369038
"34",0,-45.0655371837073,-45.0655371837073,-44.2857587891771,-43.4950895391601,-43.8747973899115,0.340806219247362
"35",0,-46.9713780764618,-46.9713780764618,-43.7742412471128,-47.3854602028701,-45.5016585408247,0.39088812382279
"36",1,-44.7047375127152,-46.3319127295963,-44.7047375127152,-45.9422363463805,-45.4742144871144,0.339455782009191
"37",0,-42.2614222454157,-42.2614222454157,-49.536472146571,-45.2897726756825,-48.5558773361275,0.357467890673497
"38",1,-36.8220948332843,-41.1518387587325,-36.8220948332843,-42.9108221967433,-36.0894022501677,0.271203295727748
"39",0,-45.6413237566429,-45.6413237566429,-43.6853475248123,-45.2806150494299,-42.611790080281,0.36374578980545
"40",0,-43.1906031583141,-43.1906031583141,-44.5046359018066,-42.953666889887,-45.0822505517626,0.360870184264371
"41",0,-45.4360938486264,-45.4360938486264,-43.7222692325533,-45.6014635880264,-44.6587407452882,0.366449841257599
"42",0,-44.7918947528101,-44.7918947528101,-42.2976724036338,-45.7615617606168,-43.793065392511,0.333021794440155
"43",1,-43.437607082772,-44.9954809372303,-43.437607082772,-45.7400786690023,-45.0089382377283,0.375353050906635
"44",0,-48.9232573970818,-48.9232573970818,-35.3300881194942,-48.4488825308019,-34.8829121712817,0.303465464152639
"45",0,-47.9780373406332,-47.9780373406332,-44.9421329940653,-47.607036036015,-46.4390577184187,0.451264785196145
"46",1,-43.4840513920108,-54.3835259244762,-43.4840513920108,-53.6050565557897,-44.1989123331423,0.53400399903027
"47",0,-46.4032977377298,-46.4032977377298,-34.8385043097965,-45.9669441899477,-35.8927939302827,0.292120285505854
"48",0,-45.1336913246997,-45.1336913246997,-42.4555670120443,-45.19175578997,-44.1885936552433,0.376236857762724
"49",0,-49.7467571733808,-49.7467571733808,-47.7448744936688,-49.1011720584235,-48.9384986803603,0.43984026160257
"50",1,-39.7554993213222,-43.279496999924,-39.7554993213222,-42.3778802510525,-39.1421778322266,0.272715055853478
"51",1,-45.0252945302152,-49.4097096107906,-45.0252945302152,-48.3739765100384,-44.1916471340228,0.468894956905217
"52",0,-43.7494145254705,-43.7494145254705,-43.6562349840596,-43.8582301566955,-44.2219310629449,0.352083544483881
"53",1,-48.641284980294,-54.3457661980621,-48.641284980294,-55.7886262704796,-46.6516346407585,0.517871229208035
"54",0,-47.5454543268476,-47.5454543268476,-48.2210424402636,-47.2355303801386,-48.8541131165137,0.378024796005415
"55",1,-44.3745202516927,-46.4367375022125,-44.3745202516927,-45.7739362924149,-44.7006287936506,0.310652976239826
"56",1,-48.1936259687895,-45.7641342061409,-48.1936259687895,-45.9860602843733,-47.3029288032676,0.367372158171085
"57",0,-43.2880326221248,-43.2880326221248,-44.2249270087145,-45.0029212605097,-45.6479903353441,0.326388781899703
"58",1,-36.3886602575376,-35.8562971099366,-36.3886602575376,-35.850356423125,-36.0172125429322,0.241945672181129
"59",1,-51.2713662788851,-48.8491545624469,-51.2713662788851,-50.7200678315694,-51.2982040765751,0.524724109322372
"60",0,-44.613477255094,-44.613477255094,-42.5169045964844,-44.4223338667808,-43.4352741940967,0.399380762038733
"61",1,-43.4409156482159,-45.8750579873325,-43.4409156482159,-45.2981543762962,-42.2758924511873,0.323813662031328
"62",0,-45.5482205369791,-45.5482205369791,-46.3681114083566,-46.8558356068099,-45.9783406169356,0.403053590199677
"63",1,-47.0668296145144,-50.4321826860266,-47.0668296145144,-49.8542155417554,-46.5117587984471,0.449868532910646
"64",0,-44.5722187689709,-44.5722187689709,-44.2057634235788,-44.8429996383076,-44.1946407775975,0.383759377040995
