"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,-34.9153230915068,-34.9153230915068,-33.3810234999755,-37.0112561657723,-34.7889996907551,0.336265252918931
"2",1,-35.2535905807014,-40.3160685798084,-35.2535905807014,-41.0723650136023,-34.5192679774596,0.426251375636141
"3",1,-34.812939572304,-33.7785166539155,-34.812939572304,-35.4726010085867,-35.439691219041,0.311639862348217
"4",1,-31.8910879889869,-37.1223435112321,-31.8910879889869,-36.5657806892174,-32.4579933028545,0.422886973933587
"5",1,-30.8712160752861,-36.3294895326985,-30.8712160752861,-35.6978412267175,-31.6470813566862,0.442048931763823
"6",1,-37.3991953744294,-39.203069140992,-37.3991953744294,-39.2875041477257,-34.6100202184234,0.377597449747221
"7",1,-37.1185371532266,-34.531677239513,-37.1185371532266,-33.3412401446793,-37.2776289432091,0.298488718697052
"8",0,-37.8695396579314,-37.8695396579314,-36.9644333648028,-39.3428366019043,-36.3376187750208,0.391173356482274
"9",1,-33.3557548994603,-40.1984244294123,-33.3557548994603,-40.424675498926,-34.4879073329733,0.439741124914287
"10",0,-40.2093617986189,-40.2093617986189,-40.1656274820324,-40.7054064810867,-41.5842559290083,0.195791987041963
"11",1,-39.6550864427812,-38.0894748742527,-39.6550864427812,-38.9137415355099,-39.4871483390914,0.320367877804146
"12",1,-39.7788563654705,-32.2161425126562,-39.7788563654705,-31.8522144966302,-38.7887546426139,0.33972505916565
"13",0,-29.2539303768895,-29.2539303768895,-33.8303621217748,-29.7663309323079,-33.3911493196124,0.327566634411473
"14",0,-31.181383398831,-31.181383398831,-38.7501495963131,-31.0516422781912,-38.5634844234808,0.274014097770149
"15",0,-35.6285562497713,-35.6285562497713,-38.5459928218999,-35.015978368777,-39.4648050108253,0.265034369289479
"16",0,-34.3825084513637,-34.3825084513637,-40.320514953178,-35.5373891816782,-41.6325945229669,0.304572986111164
"17",0,-37.7249301257687,-37.7249301257687,-32.7962077062837,-37.5706330675578,-33.8245433036673,0.381820317431649
"18",1,-32.714332180785,-38.589984659337,-32.714332180785,-38.3851668470473,-32.4658693273105,0.41773405921633
"19",0,-38.3400405366096,-38.3400405366096,-33.5718591878971,-38.692313094233,-34.7762263404855,0.371033581857487
