"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,-0.377154921586043,-0.377154921586043,0.634203072710344,-0.641826691922466,1.89093265278104,0.373903389678716
"2",0,-7.36564996170821,-7.36564996170821,-7.12752108601532,-7.21264607705924,-8.04083387275402,0.295946800405378
"3",0,-3.32755628868261,-3.32755628868261,0.643828278851058,-1.60800636841463,-0.242153200324868,0.415904989397323
"4",0,-5.82978829215681,-5.82978829215681,-9.19716508226695,-6.07386640242704,-7.76010599742537,0.328650840059336
"5",0,-6.20088374029097,-6.20088374029097,-0.223526340353279,-4.99449907189391,1.3636004551743,0.301035517392277
"6",0,-4.22820853864635,-4.22820853864635,-1.4432810071957,-3.57309804190081,-2.68739950972035,0.328352211165381
"7",1,-4.65388203171652,-1.64281297933633,-4.65388203171652,-1.74347658438141,-4.67377736512107,0.289557061373735
"8",0,-2.61277916816813,-2.61277916816813,-2.2230125919985,-3.40804791236518,-1.42832255092631,0.442319247986736
"9",0,-8.21834993117667,-8.21834993117667,-4.57014815565153,-8.83506225153982,-5.4262902405255,0.335439742524751
"10",0,0.51146312951682,0.51146312951682,0.0324998036654828,1.01102685539525,-0.315498696801924,0.356345955181009
"11",0,-5.3822306014865,-5.3822306014865,-3.95249250958605,-5.20069301423197,-3.15605710014633,0.349316129826002
"12",0,-3.87796176126319,-3.87796176126319,-6.94530477911836,-4.52390141193095,-6.1192699414869,0.34245688276289
"13",0,-4.97146381463651,-4.97146381463651,-3.2973564491475,-2.61692014153454,-4.40479942566168,0.283105508950065
"14",0,-6.59023523966204,-6.59023523966204,-8.81607941531272,-5.59779322968656,-7.22674931760667,0.277497848286815
"15",0,-3.03208543002171,-3.03208543002171,-5.76689853739001,-4.00477124712592,-4.90077864623493,0.258283944869338
"16",1,-6.80764351376601,-7.36181467107466,-6.80764351376601,-8.11908394110784,-5.7848133166173,0.337166280183745
"17",0,-2.93326265480156,-2.93326265480156,-2.04808320012997,-4.27869049702951,-1.8289307793953,0.36683802230147
